Gene Species Taxon Signature
3G19180 S1100 S1100 0.020850343800619342
3G19180 S1223 S1223 0.020850343800619342
3G19180 S0735 S0735 0.01578818736634696
3G19180 S0960 S0960 0.01546118134234624
3G19180 S1148 S1148 0.01546118134234624
3G19180 S0964 S0964 0.015393351115924383
3G19180 S1052sl S1052sl 0.01526908949569625
3G19180 S0742 S0742 0.01526908949569625
3G19180 S0294 S0294 0.011467277423046847
3G19180 S1189 S1189 0.011467277423046847
3G19180 S1475 S1475 0.011467277423046847
3G19180 S0552sl S0552sl 0.011467277423046847
3G19180 S0620 S0620 0.007886743437546827
3G19180 S0758 S0758 0.011467277423046847
3G19180 S1128 S1128 0.011467277423046847
3G19180 S1180 S1180 0.011467277423046847
3G19180 S1102 S1102 0.007886743437546827
3G19180 S1235sl S1235sl 0.007886743437546827
3G19180 S1211 S1211 0.004767702976390565
1G18270 SRR11470320 SRR11470320 0.592124417344902
1G18270 PAFTOL_019361 PAFTOL_019361 0.24656780125354644
1G18270 S1249 S1249 0.11808953054581299
1G18270 S0293 S0293 0.11808953054581299
1G18270 S1369 S1369 0.11808953054581299
1G18270 S1223 S1223 0.049377175424532654
1G18270 S1100 S1100 0.033305658208062056
1G18270 SRR8528381 SRR8528381 0.033305658208062056
1G18270 S0742 S0742 0.033305658208062056
1G18270 S1260 S1260 0.033305658208062056
1G18270 S0641 S0641 0.01990437583138648
1G18270 S1180 S1180 0.033305658208062056
1G18270 S0735 S0735 0.033305658208062056
1G18270 S1148 S1148 0.033305658208062056
1G18270 S1110 S1110 0.029416892299390048
1G18270 S0345 S0345 0.029416892299390048
1G18270 S0558 S0558 0.01990437583138648
1G18270 SRR8528350 SRR8528350 0.01990437583138648
1G18270 S1214sl S1214sl 0.011474991061246434
1G18270 SRR8528343 SRR8528343 0.005961470950752289
1G18270 S0689 S0689 0.005961470950752289
1G18270 S1052sl S1052sl 0.005961470950752289
1G18270 S0282 S0282 0.005961470950752289
6150 MYZV MYZV 0.21383311302133945
6150 CRNC CRNC 0.21383311302133945
6150 HYZL HYZL 0.21383311302133945
6150 PAFTOL_019361 PAFTOL_019361 0.21383311302133945
6150 S0735 S0735 0.0727129974037605
6150 S1180 S1180 0.0372613600008813
6150 S0888 S0888 0.029741417772417227
6150 S1223 S1223 0.029741417772417227
6150 S1148 S1148 0.029741417772417227
6150 S0299 S0299 0.029741417772417227
6150 S0327 S0327 0.011546292017641272
6150 S1100 S1100 0.011546292017641272
6150 S1250sl S1250sl 0.010234235382815577
6150 S0320 S0320 0.010234235382815577
6150 S1251 S1251 0.010234235382815577
6150 S0278 S0278 0.0070506889236848095
6150 S0478 S0478 0.00521407176891072
6150 S1266sl S1266sl 0.0189388462814283
6150 S1210 S1210 0.0189388462814283
6150 S1235sl S1235sl 0.003399152894387147
6150 S0899 S0899 0.003399152894387147
6150 S0641 S0641 0.003399152894387147
6150 S1315 S1315 0.0189388462814283
6150 S0952 S0952 0.0189388462814283
6150 S0724sl S0724sl 0.0189388462814283
6150 S0748 S0748 0.0189388462814283
6150 S1110 S1110 0.0189388462814283
6150 S1269 S1269 0.0189388462814283
6150 S0303 S0303 0.0189388462814283
6150 S1249 S1249 0.0189388462814283
6150 S0308 S0308 0.0189388462814283
1G01770 S0288 S0288 0.19133020623267694
1G01770 PAFTOL_019361 PAFTOL_019361 0.19133020623267694
1G01770 S1223 S1223 0.035497327909551145
1G01770 S0299 S0299 0.029188771093135363
1G01770 S1148 S1148 0.029188771093135363
1G01770 S0407sl S0407sl 0.029188771093135363
1G01770 S1251 S1251 0.029188771093135363
1G01770 S0735 S0735 0.029188771093135363
1G01770 S1180 S1180 0.029188771093135363
1G01770 S1100 S1100 0.029188771093135363
1G01770 S1475 S1475 0.028691827536253586
1G01770 S0278 S0278 0.028691827536253586
1G01770 S0412sl S0412sl 0.008108168662241701
1G01770 S0771 S0771 0.008108168662241701
1G01770 S0320 S0320 0.028691827536253586
1G01770 S0289 S0289 0.028691827536253586
1G01770 SRR8528347 SRR8528347 0.028691827536253586
1G01770 S1250sl S1250sl 0.028691827536253586
1G01770 SRR8528354 SRR8528354 0.028691827536253586
1G01770 S1451 S1451 0.028691827536253586
1G01770 S1102 S1102 0.008108168662241701
1G01770 SRR8528381 SRR8528381 0.008108168662241701
1G01770 S0552sl S0552sl 0.008108168662241701
1G01770 S1129sl S1129sl 0.008108168662241701
1G01770 S0758 S0758 0.008108168662241701
1G01770 S1189 S1189 0.008108168662241701
1G01770 S0951 S0951 0.028691827536253586
1G01770 S1239 S1239 0.028691827536253586
1G01770 S0645sl S0645sl 0.028691827536253586
1G01770 S0894 S0894 0.01877240684412502
1G01770 S0624 S0624 0.01877240684412502
6407 CRNC CRNC 0.4013179154961846
6407 MYZV MYZV 0.4013179154961846
6407 HYZL HYZL 0.4013179154961846
6407 PAFTOL_019361 PAFTOL_019361 0.2945608124108246
6407 S1129sl S1129sl 0.17334149414747335
6407 S0724sl S0724sl 0.042696081348573896
6407 S1315 S1315 0.042696081348573896
6407 S0322 S0322 0.042696081348573896
6407 S1249 S1249 0.042696081348573896
6407 S0771 S0771 0.042696081348573896
6407 S1269 S1269 0.042696081348573896
6407 S0427 S0427 0.042696081348573896
6407 S0335 S0335 0.022767332908150424
6407 S0320 S0320 0.015988562046339534
6407 S0407sl S0407sl 0.015988562046339534
6407 S0956 S0956 0.022767332908150424
6407 S1180 S1180 0.0012386272738596582
6407 ERR4210213 ERR4210213 0.022767332908150424
6407 S0616 S0616 0.022767332908150424
6407 S0964 S0964 0.022767332908150424
6407 S0748 S0748 0.022767332908150424
6299 CRNC CRNC 0.27282553189376363
6299 MYZV MYZV 0.27282553189376363
6299 HYZL HYZL 0.27282553189376363
6299 S1405 S1405 0.06447788247067054
6299 S0899 S0899 0.06447788247067054
6299 PAFTOL_019361 PAFTOL_019361 0.06447788247067054
6299 S0645sl S0645sl 0.06447788247067054
6299 S1251 S1251 0.035072184529096086
6299 S1083 S1083 0.06447788247067054
6299 S1498 S1498 0.06447788247067054
6299 S1052sl S1052sl 0.06447788247067054
6299 S0281 S0281 0.06447788247067054
6299 SRR11470320 SRR11470320 0.06447788247067054
6299 S1462 S1462 0.014010885985145551
6299 S0951 S0951 0.035072184529096086
6299 S0407sl S0407sl 0.035072184529096086
6299 S1451 S1451 0.035072184529096086
6299 S0299 S0299 0.035072184529096086
6299 S0417 S0417 0.014010885985145551
6299 S0289 S0289 0.014010885985145551
5G27970 PAFTOL_019361 PAFTOL_019361 0.08921415028660656
5G27970 S0735 S0735 0.05861146801909837
5G27970 S1369 S1369 0.047763561966549725
5G27970 S1102 S1102 0.040783395633020234
5G27970 S1052sl S1052sl 0.040783395633020234
5G27970 S0412sl S0412sl 0.040783395633020234
5G27970 S1148 S1148 0.040783395633020234
5G27970 S1223 S1223 0.040783395633020234
5G27970 S1180 S1180 0.040783395633020234
5G27970 S0294 S0294 0.040783395633020234
5G27970 S1100 S1100 0.040783395633020234
5G27970 S0278 S0278 0.040783395633020234
5G27970 SRR8528381 SRR8528381 0.040783395633020234
5G27970 S1249 S1249 0.040783395633020234
5G27970 S0645sl S0645sl 0.040783395633020234
5G27970 S0558 S0558 0.040783395633020234
5G27970 S1251 S1251 0.004081580105395119
5G27970 S1269 S1269 0.040783395633020234
5G27970 S1266sl S1266sl 0.040783395633020234
5G27970 S0376 S0376 0.004081580105395119
5G27970 S0355 S0355 0.040783395633020234
5G27970 S0748 S0748 0.040783395633020234
5G27970 S0303 S0303 0.040783395633020234
5G27970 S0724sl S0724sl 0.040783395633020234
6379 PAFTOL_019361 PAFTOL_019361 0.2699995095593621
6379 HYZL HYZL 0.6564091082312543
6379 MYZV MYZV 0.6564091082312543
6379 S1189 S1189 0.05449220068848719
6379 S1366 S1366 0.05449220068848719
6379 S1498 S1498 0.05449220068848719
6379 S1211 S1211 0.05449220068848719
6379 S1449 S1449 0.05449220068848719
6379 S1120 S1120 0.05449220068848719
6379 S1460 S1460 0.011599540062417141
6379 SRR11470320 SRR11470320 0.05449220068848719
6379 S0959 S0959 0.05449220068848719
6379 S0292 S0292 0.05449220068848719
5G06120 PAFTOL_019361 PAFTOL_019361 0.24968252813385464
5G06120 S1369 S1369 0.18750396192615587
5G06120 S0690 S0690 0.18750396192615587
5G06120 S0951 S0951 0.11199640987681293
5G06120 S0616 S0616 0.03673045759036718
5G06120 S1100 S1100 0.03673045759036718
5G06120 S1052sl S1052sl 0.03673045759036718
5G06120 S1148 S1148 0.02502524266777025
5G06120 S1120 S1120 0.02502524266777025
5G06120 S0735 S0735 0.02502524266777025
5G06120 S1260 S1260 0.02502524266777025
5G06120 S0624 S0624 0.02502524266777025
5G06120 S0320 S0320 0.02502524266777025
5G06120 S1269 S1269 0.00014604154471443138
5G06120 S1223 S1223 0.02502524266777025
5G06120 S1180 S1180 0.02502524266777025
5G06120 S1451 S1451 0.02502524266777025
5G06120 SRR8528347 SRR8528347 0.02502524266777025
5G06120 S0289 S0289 0.014990492647837786
5G06120 S0299 S0299 0.014990492647837786
5G06120 S0376 S0376 0.01444500554299213
5G06120 S1102 S1102 0.01149022651979865
5G06120 S0427 S0427 0.01149022651979865
2G35920 PAFTOL_019361 PAFTOL_019361 0.22350993805294703
2G35920 S1189 S1189 0.20496315778300098
2G35920 S0959 S0959 0.05346944074953205
2G35920 SRR8528381 SRR8528381 0.05346944074953205
2G35920 S1251 S1251 0.0465776784537346
2G35920 S1052sl S1052sl 0.03661011877684911
2G35920 S1223 S1223 0.05346944074953205
2G35920 S1180 S1180 0.05346944074953205
2G35920 S1148 S1148 0.05346944074953205
2G35920 S0735 S0735 0.05346944074953205
2G35920 S1100 S1100 0.046927653475952597
2G35920 S1451 S1451 0.03661011877684911
2G35920 S0308 S0308 0.030910127301983746
2G35920 S0288 S0288 0.030910127301983746
2G35920 S0320 S0320 0.03661011877684911
2G35920 S0278 S0278 0.03661011877684911
2G35920 S0293 S0293 0.030910127301983746
2G35920 S0771 S0771 0.030910127301983746
2G35920 S0322 S0322 0.030910127301983746
2G35920 S0303 S0303 0.030910127301983746
2G35920 S0299 S0299 0.0062449908519526
2G35920 S0624 S0624 0.0062449908519526
7325 S0956 S0956 0.266946279395308
7325 MYZV MYZV 0.266946279395308
7325 CRNC CRNC 0.266946279395308
7325 HYZL HYZL 0.266946279395308
7325 S1120 S1120 0.03793886835014808
7325 S1083 S1083 0.061618714958308465
7325 S1148 S1148 0.061618714958308465
7325 S1223 S1223 0.061618714958308465
7325 S1260 S1260 0.03793886835014808
7325 S0616 S0616 0.03793886835014808
7325 S1210 S1210 0.03793886835014808
7325 S0888 S0888 0.03127614572944156
7325 S1315 S1315 0.03127614572944156
7325 S0303 S0303 0.02877233615545954
7325 S0748 S0748 0.02877233615545954
7325 SRR11470320 SRR11470320 0.061618714958308465
7325 S1100 S1100 0.061618714958308465
7325 S1498 S1498 0.061618714958308465
7325 S1180 S1180 0.061618714958308465
7325 PAFTOL_019361 PAFTOL_019361 0.061618714958308465
7325 S0735 S0735 0.061618714958308465
7325 S0281 S0281 0.061618714958308465
7325 S1102 S1102 0.012582553698345187
7325 S0795 S0795 0.012582553698345187
5G13690 PAFTOL_019361 PAFTOL_019361 0.24055498958829014
5G13690 S1100 S1100 0.24055498958829014
5G13690 S1110 S1110 0.037699972686108425
5G13690 S1223 S1223 0.24055498958829014
5G13690 S1180 S1180 0.24055498958829014
5G13690 S1148 S1148 0.24055498958829014
5G13690 S1249 S1249 0.015481495147497238
5G13690 S0288 S0288 0.011007113413206163
5G13690 S0827 S0827 0.017111353679416533
5G13690 S0303 S0303 0.011007113413206163
5G13690 S0355 S0355 0.011007113413206163
5G13690 S1269 S1269 0.011007113413206163
5G13690 SRR8528381 SRR8528381 0.017111353679416533
5G13690 S0294 S0294 0.017111353679416533
5G13690 S1083 S1083 0.017111353679416533
5G13690 S1052sl S1052sl 0.017111353679416533
5G13690 S0748 S0748 0.011007113413206163
5G13690 S1266sl S1266sl 0.011007113413206163
5G13690 SRR8528343 SRR8528343 0.017111353679416533
5G13690 S1235sl S1235sl 0.017111353679416533
5G13690 S0753 S0753 0.017111353679416533
5G13690 S1498 S1498 0.017111353679416533
5G13690 S0320 S0320 0.008995429806168884
5G13690 S0345 S0345 0.008995429806168884
5G13690 S1189 S1189 0.008995429806168884
5G13690 S1460 S1460 0.008995429806168884
5G13690 SRR8528347 SRR8528347 0.008995429806168884
2G41700 PAFTOL_019361 PAFTOL_019361 0.2848864158239061
2G41700 S1052sl S1052sl 0.14430403266209474
2G41700 S0735 S0735 0.04768249700448512
2G41700 S1110 S1110 0.03271847257192551
2G41700 S1260 S1260 0.03271847257192551
2G41700 S1180 S1180 0.04768249700448512
2G41700 S1100 S1100 0.04768249700448512
2G41700 S1223 S1223 0.04768249700448512
2G41700 S1148 S1148 0.04768249700448512
2G41700 S0299 S0299 0.0452545522292639
2G41700 S0645sl S0645sl 0.01610711453461417
2G41700 SRR8528381 SRR8528381 0.01610711453461417
2G41700 S0278 S0278 0.01610711453461417
2G41700 S1251 S1251 0.01610711453461417
2G41700 S0624 S0624 0.01580957876886726
2G41700 S0327 S0327 0.01580957876886726
2G41700 S1102 S1102 0.01580957876886726
2G41700 S0320 S0320 0.01580957876886726
2G41700 S0294 S0294 0.01580957876886726
2G41700 S0407sl S0407sl 0.012706798885747817
2G41700 S0690 S0690 0.009739712088862226
2G41700 S1451 S1451 0.009739712088862226
2G41700 S1475 S1475 0.005985385337591438
3G58520 SRR8528381 SRR8528381 0.20371414859523748
3G58520 PAFTOL_019361 PAFTOL_019361 0.20371414859523748
3G58520 S1120 S1120 0.0532712526951846
3G58520 S0735 S0735 0.20371414859523748
3G58520 S0748 S0748 0.013968293923874414
3G58520 S1148 S1148 0.20371414859523748
3G58520 S1223 S1223 0.20371414859523748
3G58520 S1100 S1100 0.20371414859523748
3G58520 S1180 S1180 0.20371414859523748
3G58520 S0299 S0299 0.03081095416461853
3G58520 S1451 S1451 0.03081095416461853
3G58520 S0951 S0951 0.013827089620314831
3G58520 S0322 S0322 0.013968293923874414
3G58520 S1269 S1269 0.013968293923874414
3G58520 S0430 S0430 0.011782536753702005
3G58520 S1251 S1251 0.013827089620314831
3G58520 S0320 S0320 0.013827089620314831
3G58520 SRR8528347 SRR8528347 0.009035799676662133
3G58520 SRR8528370 SRR8528370 0.009035799676662133
3G58520 S0724sl S0724sl 0.011782536753702005
3G58520 S1266sl S1266sl 0.011782536753702005
3G58520 S1249 S1249 0.011782536753702005
3G58520 S1110 S1110 0.011782536753702005
3G58520 S0288 S0288 0.011782536753702005
5596 HYZL HYZL 0.640977130691925
5596 CRNC CRNC 0.640977130691925
5596 MYZV MYZV 0.640977130691925
5596 PAFTOL_019361 PAFTOL_019361 0.1794021775445111
5596 S0345 S0345 0.10725402761488792
5596 SRR8528354 SRR8528354 0.1794021775445111
5596 S1180 S1180 0.04917626890044712
5596 S1223 S1223 0.04917626890044712
5596 SRR8528341 SRR8528341 0.1794021775445111
5596 SRR8528370 SRR8528370 0.1794021775445111
5596 SRR8528389 SRR8528389 0.1794021775445111
5596 S0196sl S0196sl 0.1794021775445111
5596 SRR8528384 SRR8528384 0.1794021775445111
5596 S1187sl S1187sl 0.1794021775445111
5596 SRR11470320 SRR11470320 0.05156873955824616
5596 S1052sl S1052sl 0.05156873955824616
5596 S0294 S0294 0.05156873955824616
5596 S0643 S0643 0.025208467519031726
5596 S1100 S1100 0.04917626890044712
5596 S0735 S0735 0.04917626890044712
5596 S1148 S1148 0.04917626890044712
5596 S1201sl S1201sl 0.04917626890044712
5596 S0308 S0308 0.04917626890044712
5596 S1120 S1120 0.04917626890044712
4G16340 PAFTOL_019361 PAFTOL_019361 0.2435990289363116
4G16340 S1251 S1251 0.053689464695948146
4G16340 S1223 S1223 0.06949083022799955
4G16340 S1148 S1148 0.06949083022799955
4G16340 S1180 S1180 0.06949083022799955
4G16340 S1100 S1100 0.06949083022799955
4G16340 S0735 S0735 0.06949083022799955
4G16340 S0412sl S0412sl 0.029705416233305106
4G16340 SRR8528381 SRR8528381 0.029705416233305106
4G16340 S0294 S0294 0.029705416233305106
4G16340 S0558 S0558 0.029705416233305106
4G16340 S1052sl S1052sl 0.029705416233305106
4G16340 S0620 S0620 0.029705416233305106
4G16340 S0278 S0278 0.022817172568479756
4G16340 S0299 S0299 0.022817172568479756
4G16340 S1451 S1451 0.022817172568479756
4G16340 S1249 S1249 0.022817172568479756
4G16340 SRR8528347 SRR8528347 0.008018811617872306
4G16340 S0345 S0345 0.012828582172655454
4G16340 S1128 S1128 0.012828582172655454
4G16340 S0964 S0964 0.012828582172655454
4G16340 S0288 S0288 0.0029940133223621255
4G16340 S1269 S1269 0.0029940133223621255
4G17140 PAFTOL_019361 PAFTOL_019361 0.3746211384738646
4G17140 S1052sl S1052sl 0.04608845394538782
4G17140 S1120 S1120 0.03171088887833963
4G17140 S1100 S1100 0.04608845394538782
4G17140 S0288 S0288 0.022563203517491432
4G17140 S1251 S1251 0.022563203517491432
4G17140 S1223 S1223 0.04608845394538782
4G17140 S1180 S1180 0.04608845394538782
4G17140 S1148 S1148 0.04608845394538782
4G17140 S0735 S0735 0.04608845394538782
4G17140 S0620 S0620 0.006761856266794163
4G17140 S1110 S1110 0.006761856266794163
4G17140 S0558 S0558 0.022563203517491432
4G17140 S0345 S0345 0.022563203517491432
4G17140 S0294 S0294 0.022563203517491432
4G17140 S1102 S1102 0.022563203517491432
4G17140 S0278 S0278 0.00624970781264658
4G17140 S1332 S1332 0.00624970781264658
4G17140 S0299 S0299 0.00624970781264658
4G17140 S0616 S0616 0.0038113055128933394
4G17140 S0771 S0771 0.00624970781264658
4G17140 S0293 S0293 0.00624970781264658
4G17140 S0320 S0320 0.00624970781264658
4G17140 S0964 S0964 0.00624970781264658
5G51750 SRR8528381 SRR8528381 0.3386373910935841
5G51750 S1223 S1223 0.14216548951991395
5G51750 S0735 S0735 0.14216548951991395
5G51750 S1180 S1180 0.14216548951991395
5G51750 S1148 S1148 0.14216548951991395
5G51750 S1100 S1100 0.07007531334660397
5G51750 S0299 S0299 0.028129071532588135
5G51750 S0645sl S0645sl 0.028129071532588135
5G51750 S0303 S0303 0.026204275555862876
5G51750 S1251 S1251 0.019169631671815682
5G51750 S0376 S0376 0.028129071532588135
5G51750 S0294 S0294 0.028129071532588135
5G51750 S0427 S0427 0.028129071532588135
5G51750 S1052sl S1052sl 0.028129071532588135
5G51750 SRR8528391 SRR8528391 0.028129071532588135
5G51750 S1189 S1189 0.009486927163630738
5G51750 S0771 S0771 0.008315394086666004
5G51750 S1129sl S1129sl 0.003979759270648661
5G51750 S0289 S0289 0.019169631671815682
5G51750 S1475 S1475 0.019169631671815682
5G51750 S0407sl S0407sl 0.019169631671815682
5G51750 S0956 S0956 0.002111216272246188
1G16720 PAFTOL_019361 PAFTOL_019361 0.457712752588832
1G16720 S1148 S1148 0.03384331081636413
1G16720 S1315 S1315 0.0315412739578211
1G16720 S1249 S1249 0.0315412739578211
1G16720 S1223 S1223 0.0315412739578211
1G16720 S0735 S0735 0.0315412739578211
1G16720 S1180 S1180 0.0315412739578211
1G16720 S1100 S1100 0.02721063609060718
1G16720 S0355 S0355 0.02721063609060718
1G16720 S1460 S1460 0.015578735220047152
1G16720 S0641 S0641 0.015578735220047152
1G16720 S0724sl S0724sl 0.02721063609060718
1G16720 S0748 S0748 0.02721063609060718
1G16720 S0888 S0888 0.02721063609060718
1G16720 S1278 S1278 0.006726382224955227
1G16720 S1235sl S1235sl 0.006726382224955227
1G16720 SRR8528381 SRR8528381 0.014219899124562526
1G16720 S0288 S0288 0.02721063609060718
1G16720 S1269 S1269 0.02721063609060718
1G16720 S1266sl S1266sl 0.02721063609060718
1G16720 S0322 S0322 0.02721063609060718
1G16720 S0308 S0308 0.014219899124562526
1G16720 S0430 S0430 0.014219899124562526
1G16720 S1120 S1120 0.014219899124562526
1G16720 S1110 S1110 0.014219899124562526
1G71220 PAFTOL_019361 PAFTOL_019361 0.4936977591400461
1G71220 SRR8528381 SRR8528381 0.07739625716604535
1G71220 S1100 S1100 0.048033866724286146
1G71220 S0735 S0735 0.048033866724286146
1G71220 S0758 S0758 0.048033866724286146
1G71220 S1269 S1269 0.048033866724286146
1G71220 S0294 S0294 0.03626168756467431
1G71220 S1148 S1148 0.048033866724286146
1G71220 S1180 S1180 0.048033866724286146
1G71220 S1223 S1223 0.048033866724286146
1G71220 S0742 S0742 0.021780493701196963
1G71220 S0281 S0281 0.021780493701196963
1G71220 S1498 S1498 0.021780493701196963
1G71220 S0795 S0795 0.020998946672245295
1G71220 S0616 S0616 0.020998946672245295
1G71220 S0960 S0960 0.020998946672245295
1G71220 S0956 S0956 0.020998946672245295
1G71220 S0552sl S0552sl 0.020998946672245295
1G71220 S0771 S0771 0.020998946672245295
1G71220 S0964 S0964 0.020998946672245295
1G71220 S1266sl S1266sl 0.008568007690962989
1G71220 S1052sl S1052sl 0.008568007690962989
1G71220 S0278 S0278 0.008568007690962989
1G71220 S0720 S0720 0.0036811650247100935
1G71220 S1083 S1083 0.0036811650247100935
1G71220 SRR11470320 SRR11470320 0.0036811650247100935
5G07590 PAFTOL_019361 PAFTOL_019361 0.1745794598954556
5G07590 S1128 S1128 0.06125149290117528
5G07590 S1129sl S1129sl 0.06125149290117528
5G07590 S0771 S0771 0.03224060577682737
5G07590 SRR8528391 SRR8528391 0.03224060577682737
5G07590 S0345 S0345 0.026396616442148257
5G07590 S1210 S1210 0.03224060577682737
5G07590 S1110 S1110 0.03224060577682737
5G07590 S0616 S0616 0.03224060577682737
5G07590 S1187sl S1187sl 0.026396616442148257
5G07590 S0376 S0376 0.026396616442148257
5G07590 S0355 S0355 0.026396616442148257
5G07590 S1260 S1260 0.026396616442148257
5G07590 S0888 S0888 0.026396616442148257
5G07590 S1315 S1315 0.026396616442148257
5G07590 S0322 S0322 0.026396616442148257
5G07590 S0724sl S0724sl 0.026396616442148257
5G07590 S0303 S0303 0.018948647340218987
5G07590 S0308 S0308 0.018948647340218987
5G07590 SRR8528347 SRR8528347 0.004758783352171643
5G07590 S0281 S0281 0.016311260451177572
5G07590 S0620 S0620 0.016311260451177572
5G07590 S1120 S1120 0.013688867227202773
5G07590 S1269 S1269 0.009216597930576715
6432 CRNC CRNC 0.29448722698653823
6432 MYZV MYZV 0.29448722698653823
6432 HYZL HYZL 0.2365243227814171
6432 PAFTOL_019361 PAFTOL_019361 0.08722892346018006
6432 S0289 S0289 0.061623737748991526
6432 S1239 S1239 0.061623737748991526
6432 SRR8528354 SRR8528354 0.061623737748991526
6432 S0645sl S0645sl 0.061623737748991526
6432 S1260 S1260 0.07861897680687718
6432 S0616 S0616 0.07861897680687718
6432 S0888 S0888 0.07861897680687718
6432 S1315 S1315 0.07861897680687718
6432 S1120 S1120 0.07861897680687718
6432 S0952 S0952 0.07861897680687718
6432 S1266sl S1266sl 0.01327755106284913
6432 S0748 S0748 0.00933613547181746
6432 S0407sl S0407sl 0.061623737748991526
6432 S0656sl S0656sl 0.061623737748991526
6432 S0299 S0299 0.061623737748991526
2G32290 PAFTOL_019361 PAFTOL_019361 0.22219308523221978
2G32290 S0558 S0558 0.1871618331093694
2G32290 S1100 S1100 0.1871618331093694
2G32290 S0281 S0281 0.0674266936672935
2G32290 SRR8528381 SRR8528381 0.0674266936672935
2G32290 S1148 S1148 0.1871618331093694
2G32290 S1223 S1223 0.1871618331093694
2G32290 S0735 S0735 0.1871618331093694
2G32290 S1180 S1180 0.1871618331093694
2G32290 S1052sl S1052sl 0.12401549490253845
2G32290 S0742 S0742 0.07122072105385598
2G32290 S0412sl S0412sl 0.03391817763266837
2G32290 S1083 S1083 0.023086244656296044
2G32290 S1381 S1381 0.021373479493609064
2G32290 S0643 S0643 0.021373479493609064
2G32290 S0355 S0355 0.023086244656296044
2G32290 S1210 S1210 0.023086244656296044
2G32290 S1260 S1260 0.023086244656296044
2G32290 S0888 S0888 0.023086244656296044
2G32290 SRR8528343 SRR8528343 0.0023317451985405595
2G32290 S0689 S0689 0.0023317451985405595
2G32290 S1315 S1315 0.023086244656296044
2G32290 S1120 S1120 0.023086244656296044
2G32290 S1498 S1498 0.023086244656296044
2G32290 S0308 S0308 0.023086244656296044
2G32290 S0616 S0616 0.013437999409099097
6552 MYZV MYZV 0.32785075852974305
6552 CRNC CRNC 0.32785075852974305
6552 HYZL HYZL 0.32785075852974305
6552 PAFTOL_019361 PAFTOL_019361 0.32785075852974305
6552 S0322 S0322 0.14839592010512723
6552 S0303 S0303 0.14839592010512723
6552 S1100 S1100 0.053405773919955164
6552 ERR2789774 ERR2789774 0.053405773919955164
6552 S1475 S1475 0.053405773919955164
6552 S0735 S0735 0.053405773919955164
6552 S0308 S0308 0.019024453475969424
6552 S0742 S0742 0.035866061276035664
6552 S1148 S1148 0.035866061276035664
6552 S1249 S1249 0.019024453475969424
6552 S1210 S1210 0.019024453475969424
6552 S1239 S1239 0.013186528330125109
6552 S0645sl S0645sl 0.013186528330125109
6552 S1110 S1110 0.019024453475969424
6552 S0724sl S0724sl 0.019024453475969424
6552 S1266sl S1266sl 0.019024453475969424
6552 S0616 S0616 0.01509258793181191
6552 S0748 S0748 0.01509258793181191
6552 S0620 S0620 0.01509258793181191
6552 S0196sl S0196sl 0.01509258793181191
2G04842 PAFTOL_019361 PAFTOL_019361 0.19423316480253794
2G04842 S0558 S0558 0.0922945600518941
2G04842 S0552sl S0552sl 0.05619112037586459
2G04842 S0735 S0735 0.0922945600518941
2G04842 S1148 S1148 0.0922945600518941
2G04842 S1180 S1180 0.0922945600518941
2G04842 S1223 S1223 0.0922945600518941
2G04842 S1100 S1100 0.0922945600518941
2G04842 S1422 S1422 0.03702705815613196
2G04842 S1449 S1449 0.035405507264522885
2G04842 S0960 S0960 0.035405507264522885
2G04842 S1376 S1376 0.014091740249636744
2G04842 S0758 S0758 0.035405507264522885
2G04842 S0956 S0956 0.035405507264522885
2G04842 S0771 S0771 0.035405507264522885
2G04842 S1189 S1189 0.035405507264522885
2G04842 S0959 S0959 0.035405507264522885
2G04842 S0964 S0964 0.035405507264522885
2G04842 S1128 S1128 0.035405507264522885
2G04842 SRR8528391 SRR8528391 0.035405507264522885
2G04842 S1129sl S1129sl 0.035405507264522885
2G04842 SRR8528372 SRR8528372 0.014783286909618065
3G16150 S1100 S1100 0.3307399030477465
3G16150 S0735 S0735 0.3307399030477465
3G16150 S1180 S1180 0.3307399030477465
3G16150 S1148 S1148 0.3307399030477465
3G16150 SRR8528381 SRR8528381 0.07643814161836962
3G16150 S0308 S0308 0.05168007302564697
3G16150 S1211 S1211 0.05168007302564697
3G16150 S1110 S1110 0.01996243747229434
3G16150 S0294 S0294 0.01996243747229434
3G16150 S1332 S1332 0.01996243747229434
3G16150 S1201sl S1201sl 0.01996243747229434
3G16150 S0956 S0956 0.01996243747229434
3G16150 S0428sl S0428sl 0.01996243747229434
3G16150 S1315 S1315 0.01996243747229434
3G16150 S0888 S0888 0.01996243747229434
3G16150 S0673 S0673 0.011355876530805407
3G16150 S0748 S0748 0.011355876530805407
3G16150 S1210 S1210 0.011355876530805407
3G16150 S0552sl S0552sl 0.011355876530805407
3G16150 S1451 S1451 0.011355876530805407
3G16150 S0407sl S0407sl 0.011355876530805407
3G16150 S0960 S0960 0.011355876530805407
5G06970 S0656sl S0656sl 2.4458994716228815
5G06970 PAFTOL_019361 PAFTOL_019361 0.36455535068132244
5G06970 S0616 S0616 0.1920159379442566
5G06970 S1120 S1120 0.1920159379442566
5G06970 S1100 S1100 0.17671619380533474
5G06970 S1180 S1180 0.17671619380533474
5G06970 S1260 S1260 0.05006963822559889
5G06970 S1102 S1102 0.041817740573704666
5G06970 S0735 S0735 0.17671619380533474
