"","genes","no_samples_before","no_samples_cleaned","no_samples_removed","fraction_samples_removed","gene_length","dist_raw_mean","dist_raw_min","dist_raw_max","dist_raw_stdev","dist_raw_CI_95_lower","dist_raw_CI_95_upper","N_sites","N_taxa","t_Entropy","t_predicted_threshold_Entropy","t_predicted_TPR_Entropy","t_predicted_FPR_Entropy","Risk_Entropy","t_Entropyvar","t_predicted_threshold_Entropyvar","t_predicted_TPR_Entropyvar","t_predicted_FPR_Entropyvar","Risk_Entropyvar","gene_tree_mean_node_support","gene_tree_clocklikeliness","mean_SNP_prop","genes_non_saturated","genes_high_BS","genes_clocklike","genes_SNP_prop_low","genes_alignments_long","genes_to_keep"
"799","5G60790",356,337,19,0.0533707865168539,1050,0.0558979136742208,0,0.165200391006843,0.0262744304276827,0.0556814818625454,0.0561143454858963,783,337,194.71,25.49,0.82,0.4,"low.risk",87.04,29.96,0.85,0.03,"low.risk",79.1916167664671,0.347197198983278,0.0381019811080771,1,1,0,0,1,0
"800","5G60980",311,287,24,0.0771704180064309,515,0.0746981084222012,0,0.244186046511628,0.0330276686688628,0.0743785650223962,0.0750176518220062,338,287,97.19,15.29,0.73,0.26,"low.risk",71.41,27.64,0.89,0.05,"low.risk",82.3485915492958,0.342753619519059,0.0258718998794437,1,1,0,0,1,0
"801","5G61400",356,329,27,0.0758426966292135,1151,0.105841075659774,0,0.275799086757991,0.0355250295823486,0.105541316537218,0.10614083478233,969,329,121.83,28.72,0.84,0.42,"low.risk",113,34.71,0.83,0.04,"low.risk",83.9478527607362,0.520135692465148,0.0250168457852201,1,1,0,0,1,0
"802","5G61560",363,334,29,0.0798898071625345,940,0.0806759613400745,0,0.234772978959025,0.0360615974319148,0.080376236903688,0.080975685776461,627,334,119.37,22.41,0.8,0.37,"low.risk",55.24,30.9,0.85,0.03,"low.risk",82.2628398791541,0.207905012455667,0.0378017145590482,1,1,1,0,1,0
"803","5G61865",324,305,19,0.058641975308642,573,0.106121641386928,0,0.241014799154334,0.0374445526585358,0.105780781133278,0.106462501640577,482,305,90.32,19.16,0.77,0.32,"low.risk",81.03,30.3,0.86,0.03,"low.risk",87.2450331125828,0.350230117652227,0.0264538214523167,1,1,0,0,1,0
"804","5G62130",328,307,21,0.0640243902439024,441,0.061343286671328,0,0.213302752293578,0.0279446821055724,0.0610905643786452,0.0615960089640108,342,307,114.67,15.36,0.73,0.26,"low.risk",37.02,27.1,0.89,0.05,"low.risk",75.8223684210526,0.334468846090533,0.0394163164519814,1,1,0,0,1,0
"805","5G62310",367,331,36,0.0980926430517711,1380,0.0822456122748219,0,0.191840277777778,0.0281146605192453,0.0820098172752766,0.0824814072743673,1122,331,157.83,31.09,0.85,0.44,"low.risk",105.68,34.78,0.83,0.04,"low.risk",89.8414634146341,0.307311714472831,0.0195810319968005,1,1,1,1,1,1
"806","5G62370",368,336,32,0.0869565217391305,1950,0.102718523891424,0,0.263070996147496,0.0365594724193539,0.102416472871311,0.103020574911536,1573,336,153.09,37.07,0.86,0.46,"low.risk",134.13,39.97,0.82,0.08,"low.risk",85.2132132132132,0.481725096520251,0.0245764433011455,1,1,0,0,1,0
"807","5G63010",350,332,18,0.0514285714285714,648,0.0900598864013034,0,0.243589743589744,0.0357322224131898,0.0897611076927663,0.0903586651098405,457,332,92.03,18.49,0.76,0.31,"low.risk",52.23,28.65,0.87,0.04,"low.risk",81.8054711246201,0.42720099631946,0.0323932318992317,1,1,0,0,1,0
"808","5G63050",337,311,26,0.0771513353115727,876,0.07269039952205,0,0.177856301531213,0.0287791236163417,0.0724334838975492,0.0729473151465508,602,311,114.54,21.91,0.79,0.35,"low.risk",70.34,31.2,0.85,0.03,"low.risk",79.8149350649351,0.419723990978378,0.0376784582693114,1,1,0,0,1,0
"809","5G63410",353,317,36,0.101983002832861,711,0.0985229210277879,0,0.301634472511144,0.0372076301266301,0.0981970600014037,0.098848782054172,618,317,94.06,22.24,0.8,0.36,"low.risk",74.32,31.46,0.85,0.03,"low.risk",81.6910828025478,0.349504437446015,0.0212912662113507,1,1,0,0,1,0
"810","5G63420",352,295,57,0.161931818181818,522,0.0581573251877527,0,0.134874759152216,0.0192523708584641,0.0579761182769431,0.0583385320985622,479,295,106.86,19.1,0.77,0.31,"low.risk",34.98,28.06,0.88,0.04,"low.risk",73.8150684931507,0.412223116404657,0.018734449396981,1,0,0,1,1,0
"811","5G63640",275,268,7,0.0254545454545455,321,0.0556769448952539,0,0.156050955414013,0.0246042476105199,0.0554219891265295,0.0559319006639783,230,268,90.31,11.73,0.68,0.19,"low.risk",52.75,26.36,0.91,0.06,"low.risk",71.3622641509434,0.457447119602976,0.0355438876337363,1,0,0,0,1,0
"812","5G63770",364,343,21,0.0576923076923077,1041,0.082228012269497,0,0.305274971941639,0.0377978230953782,0.0819221127983031,0.0825339117406909,792,343,144.1,25.65,0.82,0.4,"low.risk",83.03,32.74,0.83,0.03,"low.risk",83.7205882352941,0.118536049808758,0.0327239065167913,1,1,1,0,1,0
"813","5G63840",384,355,29,0.0755208333333334,1371,0.0566846154532416,0,0.212147134302823,0.0301673186423159,0.0564487347805122,0.056920496125971,1008,355,186.53,29.32,0.84,0.43,"low.risk",60.44,33.52,0.83,0.03,"low.risk",79.6107954545455,0.238638032490529,0.021692228480099,1,1,1,0,1,0
"814","5G63860",215,214,1,0.00465116279069766,186,0.0623480540468864,0,0.173913043478261,0.0303424120142091,0.0619541054414232,0.0627420026523496,137,214,68.19,8,0.63,0.11,"low.risk",18.14,23.83,0.95,0.1,"high.risk",58.218009478673,0.293480210987327,0.0396300312664985,0,0,1,0,0,0
"815","5G63920",267,255,12,0.0449438202247191,294,0.0527683548829475,0,0.125435540069686,0.0176755472862017,0.0525758395865759,0.0529608701793191,294,255,110.37,14.01,0.71,0.23,"low.risk",49.17,26.73,0.9,0.06,"low.risk",68.1349206349206,0.453164759931225,0.00761047390462011,1,0,0,1,1,0
"816","5G64270",387,358,29,0.0749354005167958,2292,0.0658492479106284,0,0.194135939582408,0.0311142476749122,0.0656080047565331,0.0660904910647236,1615,358,278.15,37.54,0.86,0.46,"low.risk",121.49,38.01,0.81,0.06,"low.risk",89.3521126760563,0.184704615872985,0.034793645613548,1,1,1,0,1,0
"817","5G64370",359,343,16,0.0445682451253482,486,0.0708456960533178,0,0.245862884160756,0.0324507402472582,0.0705830707625322,0.0711083213441034,385,343,99.84,16.56,0.74,0.29,"low.risk",43,27.22,0.88,0.04,"low.risk",73.9529411764706,0.304358203342288,0.0269160123002661,1,0,1,0,1,0
"818","5G65500",360,319,41,0.113888888888889,992,0.094205448877954,0,0.206088992974239,0.0347849020426594,0.0939027189650197,0.0945081787908883,693,319,126.58,23.78,0.81,0.38,"low.risk",84.87,32.33,0.84,0.03,"low.risk",82.4936708860759,0.503767772843951,0.0266597125631543,1,1,0,0,1,0
"819","5G65950",370,339,31,0.0837837837837838,2274,0.0800401450915569,0,0.168572849328692,0.0238581980167557,0.079844777868352,0.0802355123147618,2054,339,244.75,42.3,0.84,0.45,"low.risk",202.45,44.01,0.82,0.13,"low.risk",91.9226190476191,0.260224730210392,0.0151753133651032,1,1,1,1,1,1
"820","5G65990",259,251,8,0.0308880308880309,261,0.092048752204909,0,0.226923076923077,0.0365722894939736,0.0916440597314376,0.0924534446783805,233,251,45.8,11.91,0.68,0.19,"low.risk",NA,25.7,0.92,0.07,"low.risk",78.9959677419355,0.341870016090853,0.0159902600518572,1,1,0,1,1,0
"821","5G66680",247,243,4,0.0161943319838057,276,0.0703792823107382,0,0.186813186813187,0.0287215082850912,0.0700509773913156,0.0707075872301608,218,243,63.51,11.37,0.67,0.18,"low.risk",36.63,25.8,0.92,0.07,"low.risk",78.35,0.484706115280402,0.0324754276192473,1,1,0,0,1,0
"822","5G66960",319,298,21,0.0658307210031348,514,0.0712982687897491,0,0.189795918367347,0.0262956398748473,0.0710532652526302,0.071543272326868,455,298,112.17,18.49,0.76,0.31,"low.risk",77.31,29.09,0.87,0.04,"low.risk",81.687074829932,0.415416728866567,0.0187407023849134,1,1,0,1,1,0
"823","5G67430",231,214,17,0.0735930735930735,440,0.100034680640707,0,0.203196347031963,0.0347044664122336,0.0995840976039981,0.100485263677416,343,214,92.76,15.72,0.73,0.25,"low.risk",40.54,27.17,0.89,0.06,"low.risk",79.042654028436,0.38310698676132,0.0203320416549378,1,1,0,0,1,0
"824","6000",348,332,16,0.0459770114942529,444,0.091409485604832,0,0.311239193083574,0.0498158874192514,0.0909929448608603,0.0918260263488038,358,332,95.73,15.8,0.74,0.27,"low.risk",51.31,27.99,0.88,0.04,"low.risk",77.1945288753799,0.124569488991342,0.0272248255224645,1,1,1,0,1,0
"825","6003",323,322,1,0.00309597523219818,228,0.0550608534452674,0,0.230769230769231,0.0428640630409026,0.0546912924370634,0.0554304144534713,176,322,54.65,9.44,0.66,0.16,"low.risk",30.66,24.98,0.93,0.08,"low.risk",69.1097178683386,0.236657868273777,0.0566124123405908,1,0,1,0,0,0
"826","6004",330,311,19,0.0575757575757576,160,0.106455627188293,0,0.3125,0.0430770835729326,0.106071071495238,0.106840182881349,143,311,38.18,7.95,0.63,0.13,"low.risk",22.92,25.54,0.92,0.07,"high.risk",69.3224755700326,0.340255814640732,0.0192802396654536,0,0,0,1,0,0
"827","6016",392,352,40,0.102040816326531,874,0.0542837393162572,0,0.235211267605634,0.0394685834100168,0.0539724972804746,0.0545949813520399,666,352,122.75,23.2,0.81,0.38,"low.risk",46.88,29.51,0.85,0.03,"low.risk",77.2091690544413,0.15440736181765,0.0377708796157256,1,1,1,0,1,0
"828","6026",341,317,24,0.0703812316715543,485,0.0610655767778431,0,0.265822784810127,0.0330077386990748,0.060776498016995,0.0613546555386912,408,317,114.49,17.22,0.75,0.29,"low.risk",43.24,28.23,0.88,0.04,"low.risk",73.6019108280255,0.137863472449451,0.0199405270209684,1,0,1,1,1,0
"829","6029",342,291,51,0.149122807017544,246,0.0707830854158082,0,0.313008130081301,0.0395457960377243,0.070405747561344,0.0711604232702724,232,291,66.74,11.74,0.68,0.2,"low.risk",40.29,26.84,0.9,0.06,"low.risk",70.5069444444444,0.114954644006106,0.0143033115172725,1,0,1,1,0,0
"830","6034",310,284,26,0.0838709677419355,285,0.0667191281293138,0,0.259541984732824,0.0288269813616349,0.0664372749426076,0.06700098131602,240,284,67.4,12.06,0.69,0.2,"low.risk",51.24,26.89,0.9,0.06,"low.risk",64.6085409252669,0.450707003609165,0.0282220304049695,1,0,0,0,1,0
"831","6036",349,318,31,0.0888252148997135,1083,0.0608660208739986,0,0.262745098039216,0.0417900046258866,0.0605011806225829,0.0612308611254144,730,318,123.76,24.51,0.81,0.38,"low.risk",120.72,31.83,0.84,0.03,"low.risk",80.8190476190476,0.197525680480966,0.0433844614990813,1,1,1,0,1,0
"832","6038",351,311,40,0.113960113960114,648,0.0677802253396109,0,0.235658914728682,0.0341038126759095,0.0674757754040155,0.0680846752752064,565,311,117.31,21.1,0.79,0.34,"low.risk",88.04,30.53,0.85,0.03,"low.risk",82.8636363636364,0.116089262591631,0.0246264908694326,1,1,1,0,1,0
"833","6041",392,354,38,0.0969387755102041,696,0.0658132124689751,0,0.314782608695652,0.0321173004557732,0.0655613743000934,0.0660650506378567,615,354,128.97,22.14,0.8,0.37,"low.risk",84.23,31.12,0.84,0.03,"low.risk",77.5811965811966,0.0967166101347052,0.0164765439952484,1,1,1,1,1,1
"834","6048",297,269,28,0.0942760942760943,222,0.077510423258931,0,0.294117647058824,0.0495238796099249,0.0769991550432233,0.0780216914746387,185,269,75.74,9.95,0.66,0.16,"low.risk",46.16,25.86,0.92,0.07,"low.risk",66.7669172932331,0.192273014765694,0.025665936320168,1,0,1,0,0,0
"835","6050",329,280,49,0.148936170212766,316,0.0600903267024659,0,0.276923076923077,0.038174293346094,0.05971173905809,0.0604689143468418,235,280,60.01,11.88,0.68,0.2,"low.risk",68.36,26.7,0.9,0.06,"low.risk",61.2727272727273,0.177011568735413,0.036144301578625,1,0,1,0,1,0
"836","6056",292,283,9,0.0308219178082192,144,0.0734132576206914,0,0.3125,0.0499070278419637,0.0729235687909452,0.0739029464504377,127,283,58.02,7.22,0.62,0.11,"low.risk",23.88,25.44,0.92,0.08,"high.risk",54.0915750915751,0.158738813563968,0.0189234989587988,0,0,1,1,0,0
"837","6064",306,278,28,0.0915032679738562,557,0.0957338006565848,0,0.350877192982456,0.0483953527918521,0.0952503878858599,0.0962172134273098,483,278,98.18,19.25,0.77,0.31,"low.risk",87.12,30.19,0.86,0.04,"low.risk",82.5927272727273,0.183947585245042,0.0211570737526539,1,1,1,0,1,0
"838","6068",237,235,2,0.00843881856540085,113,0.0680004388220445,0,0.267857142857143,0.0381548708293182,0.0675494244971699,0.068451453146919,99,235,45.52,5.85,0.6,0.07,"low.risk",34.26,24.4,0.94,0.09,"low.risk",47.9339207048458,0.255256302558039,0.01981569064486,1,0,1,1,0,0
"839","6072",305,288,17,0.0557377049180328,210,0.0530746485061485,0,0.170854271356784,0.0256102089605982,0.0528277310817426,0.0533215659305545,186,288,62.29,9.94,0.66,0.16,"low.risk",33.8,25.91,0.91,0.07,"low.risk",55.9469964664311,0.365395096076545,0.0222533342603287,1,0,0,0,0,0
"840","6098",389,353,36,0.0925449871465296,1210,0.0805452054365857,0,0.294619982920581,0.041204384867116,0.0802211970135011,0.0808692138596703,963,353,208.77,28.6,0.84,0.43,"low.risk",139.89,33.55,0.83,0.03,"low.risk",85.9428571428571,0.140115239250668,0.0253239828195987,1,1,1,0,1,0
"841","6110",338,330,8,0.0236686390532544,336,0.115984439449356,0,0.350157728706625,0.0612443641246365,0.115469229805889,0.116499649092823,224,330,68.82,11.37,0.68,0.2,"low.risk",27.41,25.63,0.91,0.07,"low.risk",78.9663608562691,0.506279088496479,0.042905435116999,1,1,0,0,1,0
"842","6114",331,295,36,0.108761329305136,456,0.08861268498038,0,0.326139088729017,0.0452810337657984,0.0881864914322043,0.0890388785285556,367,295,61.48,16.12,0.74,0.27,"low.risk",47.97,28.9,0.87,0.04,"low.risk",78.4075342465753,0.12955571417474,0.0305053007700998,1,1,1,0,1,0
"843","6130",300,271,29,0.0966666666666667,345,0.0685362429132453,0,0.166180758017493,0.0262631050226829,0.068267116080508,0.0688053697459825,303,271,96.3,14.24,0.71,0.23,"low.risk",45.39,26.81,0.9,0.06,"low.risk",73.6217228464419,0.446674864541188,0.0236760184407137,1,0,0,0,1,0
"844","6139",392,365,27,0.0688775510204082,918,0.0656165805625563,0,0.250663129973475,0.0415748701414696,0.0653004221230814,0.0659327390020312,688,365,163.77,23.64,0.81,0.39,"low.risk",56.37,29.89,0.85,0.03,"low.risk",81.4972375690608,0.239609398029829,0.0366144299474803,1,1,1,0,1,0
"845","6148",333,313,20,0.06006006006006,390,0.0995568778680934,0,0.317948717948718,0.0540241281141706,0.0990776830031911,0.100036072732996,319,313,70.15,14.65,0.72,0.25,"low.risk",48.64,27.92,0.88,0.04,"low.risk",78.4548387096774,0.124591950892512,0.0306187475152549,1,1,1,0,1,0
"846","6150",313,285,28,0.0894568690095847,310,0.112573986519542,0,0.273381294964029,0.0383758653327568,0.112200088934996,0.112947884104087,286,285,74.75,13.65,0.71,0.23,"low.risk",48.59,27.98,0.88,0.05,"low.risk",78.177304964539,0.187009200723162,0.0124159054284658,1,1,1,1,1,1
"847","6164",319,300,19,0.0595611285266457,315,0.0879042058445167,0,0.308510638297872,0.0456470529540403,0.0874817402634602,0.0883266714255733,231,300,107.53,11.68,0.68,0.2,"low.risk",46.93,26.13,0.91,0.06,"low.risk",78.3367003367003,0.152560432863805,0.0293270018479072,1,1,1,0,1,0
"848","6175",383,347,36,0.0939947780678851,594,0.0652194256899777,0,0.298482293423271,0.0433783330550391,0.0648724157480791,0.0655664356318763,506,347,104.56,19.68,0.78,0.33,"low.risk",93.48,29.89,0.85,0.03,"low.risk",70.2151162790698,0.0854913046714619,0.0249623582854653,1,0,1,0,1,0
"849","6198",330,306,24,0.0727272727272728,195,0.07785269567192,0,0.4,0.0503466057037285,0.0773958874446322,0.0783095038992078,177,306,58,9.51,0.66,0.16,"low.risk",37.52,26.22,0.91,0.06,"low.risk",68.0233333333333,1.09913612706548,0.0215368515159922,1,0,0,0,0,0
"850","6216",316,284,32,0.10126582278481,285,0.0691158100611279,0,0.3963133640553,0.0440032124767783,0.0686855726558893,0.0695460474663664,271,284,109.28,13.15,0.7,0.22,"low.risk",64.81,27.73,0.89,0.05,"low.risk",70.5571428571429,0.429493316427152,0.0127540016875404,1,0,0,1,1,0
"851","6221",361,338,23,0.0637119113573407,624,0.0779226557980359,0,0.2,0.0265388551482266,0.0777046935883061,0.0781406180077657,556,338,131.59,20.85,0.79,0.35,"low.risk",82.59,30.04,0.85,0.03,"low.risk",81.1194029850746,0.368049805141512,0.0201488699862082,1,1,0,0,1,0
"852","6226",348,313,35,0.100574712643678,687,0.086580055900806,0,0.294721407624633,0.0435774259641958,0.086193523448055,0.086966588353557,594,313,113.44,21.73,0.79,0.35,"low.risk",77,30.78,0.85,0.03,"low.risk",85.3161290322581,0.115675051656032,0.0215501085584418,1,1,1,0,1,0
"853","6227",321,293,28,0.0872274143302181,299,0.0705897363411134,0,0.270676691729323,0.0410082598321387,0.0702011196210869,0.0709783530611398,239,293,78.84,12,0.69,0.2,"low.risk",38.7,26.26,0.91,0.06,"low.risk",66.7,0.129647407946885,0.0187513629176292,1,0,1,1,1,0
"854","6238",346,323,23,0.0664739884393064,493,0.115276913230922,0,0.285077951002227,0.0441892431469286,0.114897108330825,0.115656718131019,423,323,84.16,17.62,0.75,0.3,"low.risk",58.21,29.1,0.87,0.04,"low.risk",81.484375,0.189504011485899,0.019520849647977,1,1,1,1,1,1
"855","6258",343,302,41,0.119533527696793,581,0.0609934130010974,0,0.262745098039216,0.038279895537901,0.0606414810645731,0.0613453449376217,473,302,116.39,18.94,0.77,0.31,"low.risk",48.85,29.38,0.87,0.04,"low.risk",76.7257525083612,0.135994878193374,0.0266589716079601,1,1,1,0,1,0
"856","6265",336,306,30,0.0892857142857143,408,0.0649484618165353,0,0.29700272479564,0.0370312284236563,0.0646124675707654,0.0652844560623052,326,306,98.85,14.88,0.72,0.25,"low.risk",56.36,27.74,0.88,0.05,"low.risk",74.6633663366337,0.10680744357378,0.0287305064037016,1,0,1,0,1,0
"857","6270",304,274,30,0.0986842105263158,264,0.0613593706061663,0,0.15530303030303,0.0263715795717619,0.0610920966251458,0.0616266445871869,204,274,59.15,10.71,0.67,0.17,"low.risk",26.5,25.57,0.92,0.07,"low.risk",72.2287822878229,0.400306496795664,0.0315877530905627,1,0,0,0,1,0
"858","6274",322,297,25,0.077639751552795,564,0.059299651924047,0,0.167857142857143,0.0267728499327741,0.0590493607292635,0.0595499431188306,434,297,115.63,17.95,0.76,0.3,"low.risk",36.36,26.52,0.9,0.06,"low.risk",79.6496598639456,0.274031716289872,0.0352580393255017,1,1,1,0,1,0
"859","6282",329,302,27,0.0820668693009119,267,0.0741679688036149,0,0.332,0.0407963323084745,0.0737929016298241,0.0745430359774058,231,302,67.74,11.68,0.68,0.2,"low.risk",40.43,26.55,0.9,0.06,"low.risk",71.4314381270903,0.163288308097103,0.023645961258424,1,0,1,0,1,0
"860","6284",312,283,29,0.092948717948718,438,0.100284970619719,0,0.324538258575198,0.04417726715495,0.0998515023249735,0.100718438914465,339,283,90.2,15.33,0.73,0.26,"low.risk",57.78,28.24,0.88,0.05,"low.risk",75.7392857142857,0.126926085996332,0.0310985923363208,1,1,1,0,1,0
"861","6295",391,369,22,0.0562659846547314,1182,0.0832483137474031,0,0.257845631891433,0.0474188243225928,0.0828916290144559,0.0836049984803503,881,369,212.12,27.21,0.83,0.42,"low.risk",96.07,30.04,0.85,0.03,"low.risk",82.8688524590164,0.186405010788074,0.035819199115947,1,1,1,0,1,0
"862","6298",321,275,46,0.143302180685358,349,0.0611783924493469,0,0.28169014084507,0.0364478078863635,0.0608103424453928,0.0615464424533009,292,275,78.85,13.88,0.71,0.23,"low.risk",32.72,27.67,0.89,0.05,"low.risk",63.9632352941176,0.204506299388538,0.0223225865709086,1,0,1,0,1,0
"863","6299",287,268,19,0.0662020905923345,400,0.126778256931738,0,0.305732484076433,0.0468656508275847,0.126292622572067,0.127263891291408,382,268,74,16.62,0.74,0.27,"low.risk",42.37,28.44,0.88,0.05,"low.risk",80.4981132075472,0.147642531260055,0.0114264731861101,1,1,1,1,1,1
"864","6303",175,168,7,0.04,229,0.0725423252994832,0,0.259615384615385,0.0405727065085908,0.0718708629466838,0.0732137876522826,157,168,44.21,9.27,0.64,0.13,"low.risk",20.1,23.17,0.93,0.1,"high.risk",72.0060606060606,0.179721133660075,0.0130430569724057,0,0,1,1,0,0
"865","6318",356,316,40,0.112359550561798,1430,0.0730278454646048,0,0.262698412698413,0.0387722814570136,0.0726872050369053,0.0733684858923044,1268,316,161.79,33.2,0.85,0.44,"low.risk",91.06,36.91,0.82,0.06,"low.risk",84.5974440894569,0.0922213995625425,0.0192511479884983,1,1,1,1,1,1
"866","6320",356,320,36,0.101123595505618,1052,0.0867475564103626,0,0.296988577362409,0.0447080892238799,0.0863596837523271,0.0871354290683981,909,320,140.36,27.74,0.83,0.41,"low.risk",79.51,34.3,0.83,0.04,"low.risk",85.9053627760252,0.125785174992567,0.0207838520734426,1,1,1,0,1,0
"867","6363",348,312,36,0.103448275862069,759,0.0810464794888355,0,0.29,0.0356829896156174,0.0807289546780323,0.0813640042996387,666,312,130.02,23.25,0.8,0.37,"low.risk",63.69,31.25,0.85,0.03,"low.risk",75.0582524271845,0.155794974858262,0.0194014625107547,1,1,1,1,1,1
"868","6373",341,321,20,0.0586510263929618,708,0.0812542794946261,0,0.277695716395864,0.0459998840437916,0.0808564448909114,0.0816521140983409,613,321,103.79,22.13,0.8,0.36,"low.risk",62.98,30.99,0.85,0.03,"low.risk",79.4182389937107,0.117671340532656,0.021167660053763,1,1,1,0,1,0
"869","6376",339,310,29,0.0855457227138643,534,0.0582765821063202,0,0.231638418079096,0.0296648067093384,0.0580109041629942,0.0585422600496461,423,310,128.32,17.64,0.75,0.3,"low.risk",51.42,28.03,0.88,0.04,"low.risk",77.2866449511401,0.126480213698712,0.0321826800551767,1,1,1,0,1,0
"870","6378",333,303,30,0.0900900900900901,442,0.076554654250028,0,0.302325581395349,0.0410537531785619,0.0761784682236449,0.0769308402764111,400,303,104.05,17.03,0.75,0.29,"low.risk",60.44,28.58,0.87,0.04,"low.risk",81.09,0.192872730039583,0.0190395315041441,1,1,1,1,1,1
"871","6379",185,180,5,0.027027027027027,90,0.0954282347669708,0,0.296296296296296,0.0521207234801926,0.0946233320588794,0.0962331374750621,82,180,29.59,5.12,0.58,0.04,"low.risk",15.85,23.15,0.94,0.11,"high.risk",57.6104651162791,0.256256018193346,0.0150280848468489,0,0,1,1,0,0
"872","6383",388,355,33,0.0850515463917526,465,0.0795649735275108,0,0.338935574229692,0.0435315492288432,0.0792245968689553,0.0799053501860664,438,355,79.71,17.98,0.76,0.31,"low.risk",59.06,29.48,0.85,0.03,"low.risk",74.2727272727273,0.14396785173482,0.0129581144468188,1,0,1,1,1,0
"873","6384",282,250,32,0.113475177304965,276,0.0953625611672479,0,0.304511278195489,0.0432265431197558,0.0948823184294732,0.0958428039050226,247,250,72.26,12.42,0.69,0.2,"low.risk",36.65,27.03,0.9,0.06,"low.risk",73.1497975708502,0.16965761701596,0.0168791270563743,1,0,1,1,1,0
"874","6387",350,327,23,0.0657142857142857,779,0.0732580471463268,0,0.27720207253886,0.0500281082595792,0.0728333255391248,0.0736827687535289,600,327,144.78,21.84,0.79,0.36,"low.risk",52.15,27.75,0.88,0.04,"low.risk",81.3796296296296,0.11716184821758,0.0338835406299247,1,1,1,0,1,0
"875","6393",336,299,37,0.110119047619048,446,0.101978164947211,0,0.306532663316583,0.0401348924190698,0.10160547020567,0.102350859688752,397,299,90.45,16.96,0.75,0.28,"low.risk",61.98,28.82,0.87,0.04,"low.risk",80.2094594594595,0.178863033550103,0.019269446026404,1,1,1,1,1,1
"876","6401",323,304,19,0.0588235294117647,519,0.0943709148772941,0,0.323155216284987,0.0454036128796623,0.0939562408747246,0.0947855888798636,451,304,92.18,18.38,0.76,0.31,"low.risk",53.68,29.5,0.86,0.04,"low.risk",83.1926910299003,0.128274866122877,0.0197945732662353,1,1,1,1,1,1
"877","6404",330,302,28,0.0848484848484848,399,0.0801323327523263,0,0.320754716981132,0.0438809778110348,0.0797289064294324,0.0805357590752202,333,302,97.89,15.1,0.73,0.26,"low.risk",65.85,28.23,0.88,0.04,"low.risk",77.1438127090301,0.154850074017982,0.0265926986460407,1,1,1,0,1,0
"878","6405",335,316,19,0.0567164179104478,435,0.0982605429180039,0,0.284382284382284,0.0441941002387808,0.0978722681856072,0.0986488176504007,384,316,81.18,16.56,0.74,0.28,"low.risk",51.66,28.36,0.87,0.04,"low.risk",77.5224358974359,0.236144312308467,0.0217173858693684,1,1,1,0,1,0
"879","6406",329,295,34,0.103343465045593,493,0.0743520301296108,0,0.258823529411765,0.0350100529593719,0.074022508971376,0.0746815512878455,445,295,111.14,18.24,0.76,0.3,"low.risk",56.78,29.3,0.87,0.04,"low.risk",76.9760273972603,0.136918856133072,0.0190973452769229,1,1,1,1,1,1
"880","6407",244,230,14,0.0573770491803278,176,0.110977894986747,0,0.251700680272109,0.0415397222795661,0.110476170866811,0.111479619106683,152,230,48.83,8.64,0.64,0.12,"low.risk",31.35,25.04,0.93,0.08,"low.risk",72.5991189427313,0.383408005682667,0.0190188980468523,1,0,0,1,0,0
"881","6412",318,291,27,0.0849056603773585,573,0.110530835706019,0,0.392523364485981,0.0509546247769397,0.110044637153586,0.111017034258453,470,291,129.92,18.89,0.76,0.31,"low.risk",76.98,29.83,0.86,0.04,"low.risk",83.6805555555556,0.379053305266985,0.0293746266941163,1,1,0,0,1,0
"882","6420",350,331,19,0.0542857142857143,543,0.0879989408909877,0,0.293248945147679,0.0481901412146576,0.0875947747329783,0.0884031070489971,426,331,103.29,17.68,0.76,0.3,"low.risk",67.34,29.01,0.86,0.03,"low.risk",79.3963414634146,0.218345300207531,0.0192550618818716,1,1,1,1,1,1
"883","6430",141,124,17,0.120567375886525,78,0.0778261793400711,0,0.217948717948718,0.0376026904159668,0.0769820916759958,0.0786702670041463,68,124,32.28,4.7,0.57,0.03,"low.risk",NA,19.93,0.95,0.14,"low.risk",47.9734513274336,0.532357623082237,0.0200306220322019,1,0,0,0,0,0
"884","6432",257,237,20,0.0778210116731517,363,0.0995462429894822,0,0.272980501392758,0.0496372846287593,0.0989644617302132,0.100128024248751,322,237,65.85,14.97,0.72,0.24,"low.risk",32.18,26.83,0.9,0.06,"low.risk",75.1324786324786,0.311620302280538,0.014640445156843,1,1,1,1,1,1
"885","6439",345,314,31,0.0898550724637681,417,0.0796379039529034,0,0.3025,0.0422503543106687,0.0792643381194592,0.0800114697863476,366,314,79.88,16.05,0.74,0.27,"low.risk",49.96,28.35,0.88,0.04,"low.risk",74.0932475884244,0.121988043544556,0.0237744530911896,1,0,1,0,1,0
"886","6447",337,322,15,0.0445103857566765,319,0.0990134704623517,0,0.308917197452229,0.0477536798243901,0.0986017526547208,0.0994251882699826,250,322,101.03,12.34,0.69,0.22,"low.risk",54.05,26.58,0.9,0.05,"low.risk",80.0880503144654,0.160322819406553,0.0266571671421637,1,1,1,0,1,0
"887","6448",336,297,39,0.116071428571429,381,0.0604201846844411,0,0.286549707602339,0.0350488764191505,0.0600925234464034,0.0607478459224788,345,297,86.74,15.47,0.73,0.26,"low.risk",81.98,28.6,0.87,0.04,"low.risk",73.391156462585,0.246857104438382,0.0158564398823561,1,0,1,1,1,0
